season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,PP Shaw,Prithvi Shaw,16,5,3,4,0,320.00,False,False,"{'wickets': 1, 'runs': 16}",0.5,c Abdul Samad b Washington Sundar,"<B>Shaw is gone!</b> Washington tosses it on middle stump. Shaw looks to go inside out over cover, but he's sliced it to Samad at cover. A short-and-sweet innings but Capitals needed so much more tonight from Shaw",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,DA Warner,David Warner,1,3,10,0,0,33.33,False,False,"{'wickets': 2, 'runs': 25}",1.6,c Cummins b Kumar,"<B>spooned to mid off!</b> Cross-seamed delivery, landing on a good length on off. Ball takes some spongy bounce and surprises Warner as he tries to play a punchy shot. Hits the top-half of his bat and it pops up for a diving Cummins at mid off",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,J Fraser-McGurk,Jake Fraser-McGurk,65,18,28,5,7,361.11,False,False,"{'wickets': 3, 'runs': 109}",6.6,c &dagger;Klaasen b Markande,"<B>party over</b> and the wristspinner gets the wicket. Full, wider outside off. Jake tries to club him over cover again but he ends up slicing it. False shot, and Klaasen with the gloves calls for a catch. He runs across towards point and then slides to complete the dismissal. A stunning innings - now over",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Abishek Porel,Abishek Porel,42,22,29,7,1,190.90,False,False,"{'wickets': 4, 'runs': 135}",8.4,st &dagger;Klaasen b Markande,"<B>outwits Porel and gets him stumped</b>. Porel was coming down the track a lot, and this time Markande acts on that impulse. Bowls a full ball very wide outside off, and Klaasen was ready for that line. Swiftly collected well outside off, and he cleans up the stumps thereafter",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,T Stubbs,Tristan Stubbs,10,11,25,0,0,90.90,False,False,"{'wickets': 5, 'runs': 154}",12.2,c Shahbaz Ahmed b Nitish Kumar Reddy,"short ball, banged in. Stubbs tries to maul a pull over cow corner but the lack of pace means Stubbs can't generate a lot of power off the bat. Mistimed, and straight to short midwicket",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,RR Pant,Rishabh Pant,44,35,54,5,1,125.71,True,False,"{'wickets': 10, 'runs': 199}",19.1,c Natarajan b Nitish Kumar Reddy,"Goes to hook and finds the long leg fielder and that's wrapped up for Sunrisers Hyderabad! Short ball angled into him, Pant tried to get in the line and help it along but there was no pace for him to play with",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Lalit Yadav,Lalit Yadav,7,8,13,1,0,87.50,False,False,"{'wickets': 6, 'runs': 166}",14.6, b Natarajan,<B>cranks the pace up to 138kph</b> and smashes Lalit's leg stump. Full ball just outside leg stump but angling into the stumps. Lalit makes room and tries to hit a shot through mid off but the ball goes past his outside edge and then lights up the poles,
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,AR Patel,Axar Patel,6,8,14,0,0,75.00,False,False,"{'wickets': 7, 'runs': 199}",18.1,c Cummins b Natarajan,"knee-high full toss just outside off. Axar tries to get under it and lift it over cover, but fails to clear Cummins at cover. A second wicket for Natarajan",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,A Nortje,Anrich Nortje,0,2,1,0,0,0.00,False,False,"{'wickets': 8, 'runs': 199}",18.3, b Natarajan,<B>cleans him up!</b> Full ball on middle. Nortje tries to swing across the line but he's beaten by the quicker delivery at almost 139kph.,
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,0,1,2,0,0,0.00,False,False,"{'wickets': 9, 'runs': 199}",18.4,lbw b Natarajan,"yorker searing into his toes. Kuldeep misses the flick, and it hits his boot. Umpire swift to raise his finger for the LBW and Kuldeep reviews. <B>Replay shows three reds - crashing into leg stump.</b> And that is also Natarajan's best figures in T20 cricket!",
2024.0,1426273,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Mukesh Kumar,Mukesh Kumar,0,2,2,0,0,0.00,False,True,{},,not out,,
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,PD Salt,Phil Salt,48,14,25,7,3,342.85,False,False,"{'wickets': 1, 'runs': 56}",4.2,c Patidar b Mohammed Siraj,"<strong>And Siraj gets the breakthrough!</strong> Phil's stunning assault comes to an end. This is full around leg and he looks for the flick, but hits it straight to deep midwicket. Salt's trudging off but that was a brilliant innings",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SP Narine,Sunil Narine,10,15,31,2,0,66.66,False,False,"{'wickets': 2, 'runs': 66}",5.2,c Kohli b Yash Dayal,"Slices it high in the air and it falls to Virat Kohli at long-on! Back-of-hand slower ball outside off, Narine ends up slicing it as he goes downtown. Kohli holds on above head height. RCB planned well for Narine today and it came off as well!",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,A Raghuvanshi,Angkrish Raghuvanshi,3,4,8,0,0,75.00,False,False,"{'wickets': 3, 'runs': 75}",5.6,c Green b Yash Dayal,"Oh, wat a stunner by <b>Cameron Green!</b> Raghuvanshi looks to flick away a full ball angling into him. The ball is hit well over the fielder, and not many other than Green would have got their hands to it. But Green has big buckets and sticks his right arm out with momentum already taking him backwards and somehow holds on as he falls over. What a way to close out the powerplay.",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,VR Iyer,Venkatesh Iyer,16,8,13,3,0,200.00,False,False,"{'wickets': 4, 'runs': 97}",8.2,c Lomror b Green,Hooked to deep square leg! Green bangs it in short and into Venkatesh and he gets  a top edge. Lomror makes no mistake and Green has his man after being hit for a boundary,
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SS Iyer,Shreyas Iyer,50,36,58,7,1,138.88,True,False,"{'wickets': 6, 'runs': 179}",17.2,c du Plessis b Green,"<b>Blinder by Faf du Plessis!</b> Shreyas picked the bones out of this length ball as he smacks it down the ground. He hit it hard, and flat, and Faf du Plessis moving to his left from long-off gets low and gets his body behind it and hold on safe! Ends a good knock. Important wicket at the back end",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,RK Singh,Rinku Singh,24,16,21,2,1,150.00,False,False,"{'wickets': 5, 'runs': 137}",13.1,c Yash Dayal b Ferguson,"<strong>Straight to short fine leg!</strong> Lockie digs it in back of a length, taking the pace off. Rinku looks to hook it fine on the leg side and ends up getting it off the glove and straight to the fielder. Ferguson has some redemption",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AD Russell,Andre Russell,27,20,37,4,0,135.00,False,True,{},,not out,,
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,Ramandeep Singh,Ramandeep Singh,24,9,14,2,2,266.66,False,True,{},,not out,,
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,V Kohli,Virat Kohli,18,7,17,1,2,257.14,False,False,"{'wickets': 1, 'runs': 27}",2.1,c &amp; b Harshit Rana,"<strong>Caught and bowled but is it a no-ball?</strong> Much like what happened with Russell on his first ball. <b>But did this dip enough?</b> Rana runs in and slips in a slow full toss. Looked to come at an awkward height as Kohli went for an evasive action before trying to defend. Ends up getting the leading top edge towards the bowler. Kohli immediately signalled for the review but it is <strong>already an umpire's review</strong>. Kohli is not happy as he walks back as the TV ump has <b>given him out</b>. He was outside the batting crease when he made contact. Also, the Hawk-Eye's trajectory did suggest it went below his waist. Not sure if Kohli showing displeasure is right. But KKR can well celebrate. Smart stuff from Rana",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,F du Plessis,Faf du Plessis,7,7,25,1,0,100.00,True,False,"{'wickets': 2, 'runs': 35}",3.1,c VR Iyer b Varun,"<strong>Venky Iyer takes a stunner!</strong> He has his arms wide as he gathers himself after getting up on his feet. KKR celebrates with Eden Gardens roaring. Flatter length ball, spinning in to du Plessis, who hacks it down the ground. Mid-on quickly moves to his left, dives and plucks it",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,WG Jacks,Will Jacks,55,32,39,4,5,171.87,False,False,"{'wickets': 3, 'runs': 137}",11.1,c Raghuvanshi b Russell,"<strong>In Dre Russ Eden Gardens - and KKR - believe!</strong> Strikes first ball to get the dangerous Jacks. Bowls a full ball around off, almost like a hit-me ball. Jacks clears his front leg and goes downtown but only finds long-on on the ropes",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,RM Patidar,Rajat Patidar,52,23,35,3,5,226.08,False,False,"{'wickets': 4, 'runs': 138}",11.4,c Harshit Rana b Russell,"<strong>Dre Russ is a magician!</strong> Nonchalantly walks in to the bowling crease and nips out two set batters one after the other. Bowls it full on middle. Patidar has been smoking them out of the park all evening, But Russell has rolled his fingers on this one. As a result, the batter is a tad early into his hack across the line. Gets a top edge that is swallowed by backward point. Has Russell effectively killed the chase?",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,C Green,Cameron Green,6,4,7,0,1,150.00,False,False,"{'wickets': 5, 'runs': 151}",12.3,c Ramandeep Singh b Narine,<strong>Narine has the last laugh</strong> and RCB are now losing wickets in a hurry. Shortens his length a touch as he bowls another offspinner around middle and leg. Green makes room to go over deep midwicket but finds Ramandeep stationed there. Narine looks long at Green and pumps his fist,
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,SS Prabhudessai,Suyash Prabhudessai,24,18,29,3,0,133.33,False,False,"{'wickets': 7, 'runs': 187}",17.2,c Raghuvanshi b Harshit Rana,"<strong>That is high and not long!</strong> Rana once again comes alive at the death. Points his index finger in celebration, towards his captain possibly. Slower one, full in length on the stumps. Prabhudessai looks to go downtown but hits it to long-on where Raghuvanshi makes no mistake. RCB botting this",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,MK Lomror,Mahipal Lomror,4,3,1,1,0,133.33,False,False,"{'wickets': 6, 'runs': 155}",12.6,c &amp; b Narine,"<strong>Easy peasy for Narine!</strong> How can you keep him out of action for long? Slips it a carrom ball around leg, Lomror looks to turn it across but chips it back to the bowler. RCB digging a hole for themselves here...",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,KD Karthik,Dinesh Karthik,25,18,32,3,1,138.88,False,False,"{'wickets': 8, 'runs': 202}",18.6,c &dagger;Salt b Russell,"<strong>Russell has done it for KKR!</strong> Karthik tries to be cute but it does not work against Dre Russ' slower one. He knew fine leg was up, so went across the stumps to the length ball to hit it over the fielder in the ring. But it is the slower one, and DK's early with his attempt. Gets a top edge off the toe end. Salt, with the gloves, calls it, runs to square leg and takes it. Russell knows how big a wicket that is",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,KV Sharma,Karn Sharma,20,7,17,0,3,285.71,False,False,"{'wickets': 9, 'runs': 220}",19.5,c &amp; b Starc,"<strong>Terrific catch from Starc in his follow-through!</strong> Karn is on his haunches. Siraj has run all the way to the other end. Low full toss just outside off, Karn smacks it right back, but off the toe end. Starc gets low down in his follow-through and it sticks in his right hand. He has his arm aloft. Another twist!",
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,Mohammed Siraj,Mohammed Siraj,0,0,9,0,0,-,False,True,{},,not out,,
2024.0,1426274,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,LH Ferguson,Lockie Ferguson,1,1,2,0,0,100.00,False,False,"{'wickets': 10, 'runs': 221}",19.6,run out (Singh/&dagger;Salt),"Is Ferguson run-out? Or are we in for Super Over? <strong>Ferguson is well short and KKR sneak home!</strong> Starc went around the wicket and bowled a very full one outside off, he squeezed it through cover. The sweeper fielded the ball and returned a wide throw - that Pommie Mbangwa on-air termed ""rubbish"" - to Salt, who did well to collect it and dive on the stumps. Scenes at the Eden Gardens!",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,SM Curran,Sam Curran,20,19,40,2,0,105.26,True,False,"{'wickets': 3, 'runs': 67}",7.5,lbw b Rashid Khan,"full ball around leg stump and doesn't turn either way Curran tries to knock it leg side but he's beaten, and the ball hits him on the knee roll. <B>Appeal for LBW - but not given, however, Gill reviews again.</b> What do we have here.... another umpire error, and another Titans wicket on review! Pitched on leg stump, hit him on leg stump, and crashing into leg stump. Gill jumps onto Rashid to celebrate",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,35,21,27,3,3,166.66,False,False,"{'wickets': 1, 'runs': 52}",5.3,c &dagger;Saha b Sharma,<B>another promising Prabhsimran innings cut short in the IPL!</b> Fullish ball just outside off. Singh comes down the track to try and loft it over cover but gets an edge to the keeper instead,
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,RR Rossouw,Rilee Rossouw,9,7,7,2,0,128.57,False,False,"{'wickets': 2, 'runs': 63}",6.6,lbw b Noor Ahmad,<B>big lbw call next ball!</b> Full ball outside off and turning in. Rossouw gets down to sweep but it hits his pad. They scurry across for a leg bye as the umpire says not out. <B>Gujarat Titans review</b> and the ball-tracking shows that is plumb lbw. Turning in enough to crash into leg stump. Rossouw tried to rely on the sweep against the turning ball but Noor outfoxed him there,
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,JM Sharma,Jitesh Sharma,13,12,20,0,1,108.33,False,False,"{'wickets': 5, 'runs': 86}",11.4, b Sai Kishore,"<B>oh that's simply beautiful from Sai!</b> Drags his length back, slows it in the air, and deceives Jitesh. The batter came charging down to try and hit another big shot after two dots, but the ball lands well before him, turns across, goes under his bat, and crashes into the stumps",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,LS Livingstone,Liam Livingstone,6,9,10,1,0,66.66,False,False,"{'wickets': 4, 'runs': 78}",10.2,c Tewatia b Noor Ahmad,"<B>first slip plan pays off!</b> Length ball around off. Googly takes it across Livingstone. Batter tries to flick against the turn to midwicket, and that induces the outside edge. Ball goes quickly to Tewatia, but he sticks his hands out to his right to grab onto it",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,Shashank Singh,Shashank Singh,8,12,19,0,0,66.66,False,False,"{'wickets': 7, 'runs': 99}",15.2,c &amp; b Sai Kishore,"<B>his third wicket!</b> Sai has been varying his pace, forcing mis-hits and mistakes, and this time Shashank hits it right back to the bowler. Sai bowls a length ball, flat, and Shashank comes down the track to meet it. But he cannot get the bat swing through the ball, instead bunting a catch straight back to Sai",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,AR Sharma,Ashutosh Sharma,3,8,7,0,0,37.50,False,False,"{'wickets': 6, 'runs': 92}",13.5,c Sharma b Sai Kishore,"<B>holes out at deep extra cover!</b> Sai goes fullish outside off. Ashutosh uses his feet to get to the pitch but he's a bit late into the shot. Decent hit, but decent is not good enough for Mullanpur's dimensions. Taken on the boundary line",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,Harpreet Singh,Harpreet Singh,14,19,33,0,0,73.68,False,False,"{'wickets': 10, 'runs': 142}",19.6,run out (Sai Sudharsan/&dagger;Saha),"bunts a shot away to deep square leg, and they take off for a couple of runs, but the throw from the deep to Saha is decent, and the keeper throws the balls with both hands onto the stumps. And the smart work has resulted in Bhatia being run out at the keeper's end by an inch! Story of the PBKS innings... <B>Punjab Kings bowled out for 142</b>",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,Harpreet Brar,Harpreet Brar,29,12,20,4,1,241.66,False,False,"{'wickets': 8, 'runs': 139}",18.6,c Shahrukh Khan b Sai Kishore,"<B>six? Looks like, but no, Shahrukh Khan is a tall man</b> and he earns his fellow Tamil Nadu team-mate a four-for. It was an overpitched ball on off and Brar did really well to get the bat under it to get the elevation, but it wasn't enough on this occasion as SRK jumps up and grabs the ball from only inches inside the boundary line",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,HV Patel,Harshal Patel,0,1,1,0,0,0.00,False,False,"{'wickets': 9, 'runs': 140}",19.2,c Shahrukh Khan b Sharma,"full ball outside off stump. Slot length and Harshal smacks it down the V, but Shahrukh is lurking on the long-on boundary again. Harshal got a solid connection there but the slower ball was the difference between him clearing the fence and falling short",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,1,K Rabada,Kagiso Rabada,1,1,4,0,0,100.00,False,True,{},,not out,,
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,WP Saha,Wriddhiman Saha,13,11,15,1,0,118.18,False,False,"{'wickets': 1, 'runs': 25}",3.4,c AR Sharma b Arshdeep Singh,<b>short and pulled... straight to midwicket!</b> Arshdeep gets the breakthrough that Kings needed. Came off the toe of the bat and that's a simple catch for Ashutosh. Saha inspects his stick critically and then heads for the dugouts,
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,Shubman Gill,Shubman Gill,35,29,39,5,0,120.68,True,False,"{'wickets': 2, 'runs': 66}",9.3,c Rabada b Livingstone,"<b>goes down the ground... but hasn't caught it!</b> Livingstone roars in delight, he's got the big wicket of Gill. He stretched out to meet it but didn't get enough on the lofted shot and it's a comfortable catch for Rabada some way in from the rope at long-off. Gill gulled and Kings have a window of opportunity",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,B Sai Sudharsan,Sai Sudharsan,31,34,43,3,0,91.17,False,False,"{'wickets': 4, 'runs': 97}",14.4, b Curran,"<b>chopped on!</b> Sammy Cuz-Cuz strikes back! Length ball, scrambled seam and Sai plays a flat-footed jab that detonates his own stumps. Big wicket for Kings with Sai looking to anchor the chase. Curran making things happen in approved style",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,DA Miller,David Miller,4,6,9,0,0,66.66,False,False,"{'wickets': 3, 'runs': 77}",11.5, b Livingstone,<b>timbeeeeeeerrrrrrrrrr!</b> No Miller Time for GT tonight. Livingstone has put him on ice. Another vein-popping celebration from Livingstone and Kings might just start to believe they can do this. The ball was tossed up and skidding under Miller's big swing across the line to rattle middle and leg stumps,
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,Azmatullah Omarzai,Azmatullah Omarzai,13,10,13,0,1,130.00,False,False,"{'wickets': 5, 'runs': 103}",15.2,c &dagger;JM Sharma b Patel,"<b>nicked behind, Harshal strikes!</b> Hard length coming back at Azmat and he flashes at a drive, producing a fat edge through to the keeper. Kings are not letting this one go",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,R Tewatia,Rahul Tewatia,36,18,28,7,0,200.00,False,True,{},,not out,,
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,M Shahrukh Khan,M Shahrukh Khan,8,4,17,0,1,200.00,False,False,"{'wickets': 6, 'runs': 138}",18.1, b Patel,"<b>yorked him!</b> Full with pace off and it dips under the bat, flicks the boot and then hits off stump. Beautifully bowled but probably too late for Kings",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,Rashid Khan,Rashid Khan,3,3,4,0,0,100.00,False,False,"{'wickets': 7, 'runs': 142}",18.6,c Rossouw b Patel,"<b>full toss, scooped to midwicket!</b> Titans continue to make a meal of the chase. Rashid picks out Rossouw for a good, low catch, smiles and walks off. Anyone else want to hit the winning run?",
2024.0,1426275,PBKS v GT,PBKS,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,GT,2,R Sai Kishore,Sai Kishore,0,0,1,0,0,-,False,True,{},,not out,,
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,RG Sharma,Rohit Sharma,6,5,4,1,0,120.00,False,False,"{'wickets': 1, 'runs': 6}",0.5,c &dagger;Samson b Boult,"<strong>gone in the first over</strong>! Rohit opens up and goes for a big, big swing. He has skied that so high, it's not an easy catch for Samson even though he doesn't have to move too much. Settles under it nicely and Boult has got him again, struck in the first over",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,Ishan Kishan,Ishan Kishan,0,3,9,0,0,0.00,False,False,"{'wickets': 2, 'runs': 6}",1.3,c &dagger;Samson b Sandeep Sharma,"<strong>nearly edges it behind</strong>. Oh, Samson thinks there's an edge and he has <strong>reviewed it straightaway</strong>! Poking outside off and away from the body, UltraEdge shows a spike and the crowd loves it. Kishan is gone caught behind for a duck",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,SA Yadav,Suryakumar Yadav,10,8,15,2,0,125.00,False,False,"{'wickets': 3, 'runs': 20}",3.1,c Powell b Sandeep Sharma,"SKY is gone as well, <strong>another big wicket for Sandeep</strong>! Scrambled seam from Sandeep on middle from good length, SKY wants to whip it away into the leg side but in the air and he has hit it high, for Powell to settle under it easily at mid-on",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,NT Tilak Varma,Tilak Varma,65,45,85,5,3,144.44,False,False,"{'wickets': 7, 'runs': 176}",19.1,c Powell b Sandeep Sharma,finds long-on where Powell pouches it with a tumble. An excellent innings with a salvaging act and some attacking strokes comes to an end. He tries to whack that away but can't clear long-on,
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,Mohammad Nabi,Mohammad Nabi,23,17,20,2,1,135.29,False,False,"{'wickets': 4, 'runs': 52}",7.3,c &amp; b Chahal,"<strong>wicket number 200 in IPL for Chahal</strong>! He's slowed it down to 85.1kmh on the stumps, Nabi is early into the shot and lobs an easy catch to the bowler on the off side. Chahal grabs it with both hands and is immediately down on his knees with his fingers pointing towards the sky. He's surrounded by his team-mates in no time and getting mobbed there with hugs and what not",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,N Wadhera,Nehal Wadhera,49,24,36,3,4,204.16,False,False,"{'wickets': 5, 'runs': 151}",16.1,c Sandeep Sharma b Boult,"<b>strikes first ball and breaks the partnership</b>! Slow bouncer wide of Wadhera, he has to go for the shot but can only hand a catch to short third. Didn't middle the upper cut at all",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,HH Pandya,Hardik Pandya,10,10,11,1,0,100.00,True,False,"{'wickets': 6, 'runs': 170}",18.2,lbw b Avesh Khan,"<strong>trapped right in front and given straightaway</strong>! Hardik has <strong>reviewed</strong> this too. He missed a full toss with pace angling into the stumps, it struck him on the front pad right in front on the knee roll and ball-tracking says it's hitting. Hardik gone and Royals trying to limit Mumbai now after some carnage in the middle overs",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,TH David,Tim David,3,5,10,0,0,60.00,False,False,"{'wickets': 9, 'runs': 177}",19.5,c Parag b Sandeep Sharma,"<strong>five wickets for Sandeep Sharma</strong>! David swings big, he has to because it's a full toss, even if low. He dispatches it high into the sky and that comes down at the cow corner where Riyan Parag makes it look very easy",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,G Coetzee,Gerald Coetzee,0,1,1,0,0,0.00,False,False,"{'wickets': 8, 'runs': 176}",19.2,c Hetmyer b Sandeep Sharma,"<strong>two in two for Sandeep</strong>! 124.4kmh and shaping away from well outside off, Coetzee smashes it down the ground but he's not middled that and Hetmyer runs in to grab that without losing his balance",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,PP Chawla,Piyush Chawla,1,1,3,0,0,100.00,False,True,{},,not out,,
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,JJ Bumrah,Jasprit Bumrah,2,1,1,0,0,200.00,False,True,{},,not out,,
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,YBK Jaiswal,Yashasvi Jaiswal,104,60,88,9,7,173.33,False,True,{},,not out,,
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,JC Buttler,Jos Buttler,35,25,36,6,0,140.00,False,False,"{'wickets': 1, 'runs': 74}",7.6, b Chawla,"<strong>Timbaaaa!</strong> Chawla makes his frustration evident. Strikes right after the boundary. Slips in the wrong'un on a shortish length around off, Buttler goes back to punch but it turns in just a touch to clatter off",
2024.0,1426276,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,SV Samson,Sanju Samson,38,28,50,2,2,135.71,True,True,{},,not out,,
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AM Rahane,Ajinkya Rahane,1,3,4,0,0,33.33,False,False,"{'wickets': 1, 'runs': 4}",0.6,c &dagger;Rahul b Henry,"superb catch by KL Rahul. They have just moved the slip wide, and for a second I think that has cost them a wicket. This is the only full ball this over, draws the drive, holds its line, and takes a healthy edge. An easy grab for first slip if in regulation position, but now Rahul has to make up for it with a one-handed diving grab",
